,time,type,fracSize,low,high,note,tokenPriceA,tokenPriceB,cumFees
768,2021-05-02 23:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2988.514601768259,1.0004739424905895,0.1466714846125881
769,2021-05-03 00:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3015.96638971946,0.9992708103428138,0.1467100651467198
770,2021-05-03 01:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3027.776195701122,0.9985979198645374,0.1467558317164299
771,2021-05-03 02:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3053.980833379334,1.001656799200765,0.1468061026113332
772,2021-05-03 03:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3048.405977474676,0.9985291068268024,0.1468455060039047
773,2021-05-03 04:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3097.548125998725,1.0003521573522176,0.1469057928049915
774,2021-05-03 05:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3086.316203704776,1.0007099034703804,0.1469405468291968
775,2021-05-03 06:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3137.8246884604646,1.0009935140790842,0.1469972098018625
776,2021-05-03 07:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3183.681348604963,0.9991411602217248,0.1471251289528519
777,2021-05-03 08:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3168.9394786931166,1.0005646476140202,0.147190579908451
778,2021-05-03 09:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,3138.835540266982,1.0000581988166006,0.1472390442948948
779,2021-05-03 10:58:15.211,base,1,2849.9110018517163,3498.3379984410467,new,3163.6779188820738,0.9997198853008652,0.1472959799561377
780,2021-05-03 11:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3135.1361198842587,1.0006987966740222,0.1473535939460701
781,2021-05-03 12:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3108.155202401032,0.9994927307789646,0.1474154827599582
782,2021-05-03 13:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3160.0966795914524,1.001128317178298,0.1474625651463106
783,2021-05-03 14:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3162.588070474041,1.0006398173703124,0.147497180155796
784,2021-05-03 15:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3254.8592081999777,1.0003385242143152,0.1475834696552527
